date,ticker,market_cap,pe_ratio,pb_ratio,roe,dividend_yield,eps,revenue_growth,debt_to_equity,bond_yield,duration
2021-12-31,000660,917960646120000.0,10.225062145549463,1.5810330787954594,0.15462332221458588,0.011755725190839695,12811.658074569137,2.642237349860114,0.5498445773345744,,
2022-03-31,000660,917960646120000.0,44.66554812870396,1.3970105260422814,0.03127713829945151,,2641.857201885948,-0.7172958788209404,0.5688989159530696,,
2022-06-30,000660,917960646120000.0,23.742484215989133,1.0231083506199818,0.04309188294336023,,3832.7918499243215,0.1361792739559117,0.5600265487680077,,
2022-09-30,000660,917960646120000.0,56.56655969539855,0.9076017917418774,0.01604484693128168,,1469.065830545106,-0.2047728473844872,0.5940151552345084,,
2022-12-31,000660,917960646120000.0,25.11235159932252,0.8894469587146483,0.03541870442506244,0.016,2986.578126837924,3.062828312019713,0.6411853764816866,,
2023-03-31,000660,917960646120000.0,-25.721026536782542,1.0900357419113271,-0.04237916944537628,,-3444.652563664087,-0.8859719362618543,0.7109837125409373,,
2023-06-30,000660,917960646120000.0,-28.938965981690675,1.5048445637276535,-0.052000633494636614,,-3980.7918525107502,0.4358831794353543,0.789431029576716,,
2023-09-30,000660,917960646120000.0,-39.406640683898985,1.5587401206026668,-0.03955526514188627,,-2910.676931841715,0.24093267759230752,0.8476655376020522,,
2023-12-31,000660,917960646120000.0,-11.623165507866524,1.9850424904202837,-0.17078329385199004,0.008480565371024734,-12173.964132596513,2.614063643847,0.875198677655354,,
2024-03-31,000660,917960646120000.0,71.65025616975774,2.4745588964408056,0.03453663711373125,,2554.073213170743,-0.6206523653578302,0.8591667287905134,,
2024-06-30,000660,917960646120000.0,43.08550808664251,2.9669457334878278,0.06886180215216374,,5489.084625030113,0.32130242667542425,0.7654072153076332,,
2024-09-30,000660,917960646120000.0,22.778195411025568,2.0068668304584394,0.08810473324357534,,7665.2253108464665,0.07001113908093022,0.6594875280085364,,
2024-12-31,000660,917960646120000.0,6.593256243777112,1.765877082344282,0.26783079817517536,0.012673950546290972,26375.434773088244,2.7667273712975233,0.6215121079006432,,
2025-03-31,000660,917960646120000.0,17.653227341071492,1.7575884255096483,0.09956187565887704,,10802.557306692746,-0.7335193803087217,0.5224382180802793,,
2025-06-30,000660,917960646120000.0,31.326887541135765,2.515072548659757,0.08028478875717165,,9321.066435871448,0.2603761146872175,0.48134151786008855,,
2025-09-30,000660,917960646120000.0,20.704594907155503,2.6081054482338852,0.12596747050252716,,16783.714028614202,0.09972030346233206,0.48425710349647144,,
2025-12-31,000660,917960646120000.0,11.37723270497774,4.049402765842091,0.35592159102717535,0.004608294930875576,57219.53807934121,2.973453192980355,0.4594547175634156,,
2026-03-31,000660,917960646120000.0,,,,,,,,,
2021-06-30,000720,19181030521250.0,75.89003700945777,0.7194100649704966,0.009479637819663211,,747.4498924401736,,1.0511615162464947,,
2021-09-30,000720,19181030521250.0,39.36424091928954,0.6357774374725851,0.016151141813610763,,1305.7536179952758,-0.007205148724818251,1.0316246704323455,,
2021-12-31,000720,19181030521250.0,9.111000184827713,0.5356637046692305,0.058793073625578,0.013498312710911136,4878.71793417602,3.15113737572232,1.0825811824027916,,
2022-03-31,000720,19181030521250.0,29.72539870184203,0.5711540049395692,0.019214342948549786,,1611.416569394298,-0.7705407988493448,1.1084852539771217,,
2022-06-30,000720,19181030521250.0,20.888179669259216,0.47680263995294,0.02282643329876382,,1979.5884875910992,0.34596867828479605,1.0828808853584235,,
2022-09-30,000720,19181030521250.0,18.148317500697964,0.4111869007818265,0.022657025962104355,,2066.307248512585,-0.026634175997338805,1.0484775709454168,,
2022-12-31,000720,19181030521250.0,8.422060668385898,0.39960051893824383,0.04744688202475606,0.017191977077363897,4143.878959576367,2.9108252787227915,1.1071265947131463,,
2023-03-31,000720,19181030521250.0,27.51126102780482,0.4103612060323993,0.014916117644249723,,1324.91200469368,-0.7160385274655467,1.1493319837836065,,
2023-06-30,000720,19181030521250.0,20.38702231113041,0.41988078405707163,0.02059549342955471,,1868.835939773269,0.18774047305947308,1.2004609664778543,,
2023-09-30,000720,19181030521250.0,22.71693936731238,0.3908783390139041,0.017206470145196703,,1595.7255250749345,0.09704539448602255,1.186568239868964,,
2023-12-31,000720,19181030521250.0,6.0612278811197,0.3792970732945128,0.06257759660810587,0.017191977077363897,5757.909236296998,2.773142941491602,1.2681326553498322,,
2024-03-31,000720,19181030521250.0,17.99669813846707,0.35305434814409264,0.01961772906494753,,1833.6696957462489,-0.711808872693415,1.2907143458368664,,
2024-06-30,000720,19181030521250.0,24.924518719209146,0.3363714679473423,0.013495605340940976,,1285.8824020260538,0.008891247051873682,1.3026967935549312,,
2024-09-30,000720,19181030521250.0,86.41516907005159,0.32220586330704837,0.003728579909921317,,352.947293029948,-0.042259601755479145,1.3221425733244307,,
2024-12-31,000720,19181030521250.0,-3.7668572304590473,0.2984922780710227,-0.07924172853098735,0.023622047244094488,-6743.021687844706,2.956720350213506,1.792867054080739,,
2025-03-31,000720,19181030521250.0,24.499283453225264,0.41723611722536885,0.01703054369006212,,1467.3898552435942,-0.7717931484369825,1.7340708516865184,,
2025-06-30,000720,19181030521250.0,56.24834942970575,0.9135095507871933,0.016240646348722063,,1395.5965072024453,0.03556276447476447,1.6788659607997676,,
2025-09-30,000720,19181030521250.0,91.13722173473536,0.6235073741451028,0.006841413006421106,,596.9021105156905,0.013696779574961921,1.7093341052916127,,
2025-12-31,000720,19181030521250.0,14.247966236296813,0.7876681818450051,0.055282850112208556,0.011412268188302425,4920.000429353887,2.9689561154589637,1.7481537625588792,,
2026-03-31,000720,19181030521250.0,,,,,,,,,
2021-06-30,004020,5671445862500.0,21.544759237514025,0.4363679565595887,0.020254018703526697,,2492.4854999770355,,1.040210063948433,,
2021-09-30,004020,5671445862500.0,11.237955720887323,0.37472831408506757,0.03334488259182071,,4213.399765581329,0.04239017713040336,1.0214201251285906,,
2021-12-31,004020,5671445862500.0,3.852584507675178,0.3175578766155756,0.08242723189664806,0.024390243902439025,10642.206528713172,2.899183419851366,1.02855851608961,,
2022-03-31,004020,5671445862500.0,12.039069061369917,0.31789067009538374,0.02640492121732303,,3451.2635311082813,-0.6945421635562874,1.0306289610972206,,
2022-06-30,004020,5671445862500.0,8.012605028165765,0.23869612550426123,0.02979007759214399,,4006.1877363432563,0.05749753114798755,1.0007151839896773,,
2022-09-30,004020,5671445862500.0,15.064908618949493,0.20667084865642452,0.013718692484895807,,1865.261895094022,-0.051627591273273606,0.942136690920688,,
2022-12-31,004020,5671445862500.0,4.168624508250551,0.22625019054964388,0.05427454310213093,0.032679738562091505,7340.550807451334,2.905834294782441,0.9238765792675485,,
2023-03-31,004020,5671445862500.0,22.53753541347602,0.25438174464780466,0.011287025842927815,,1539.6537093959082,-0.7663163866173034,0.9032173791470877,,
2023-06-30,004020,5671445862500.0,16.265813936896848,0.24301196422805743,0.014940043281622503,,2074.903852394536,0.11727349057895849,0.8240935354902588,,
2023-09-30,004020,5671445862500.0,41.63909550197424,0.27180043502381807,0.006527529758924066,,913.804671818482,-0.11979301091994216,0.7815849558421725,,
2023-12-31,004020,5671445862500.0,11.653456804413649,0.26478706099227356,0.022721761056512232,0.0273972602739726,3132.1178438809616,3.1244550186550395,0.8064649844831628,,
2024-03-31,004020,5671445862500.0,139.5793208246989,0.23090691858987994,0.0016543060764701786,,227.8274447254146,-0.7704866911552875,0.8067491037256572,,
2024-06-30,004020,5671445862500.0,3037.191167589661,0.2108802080280436,6.943264233031464e-05,,9.564758488038905,0.015736584675309643,0.7857549037122418,,
2024-09-30,004020,5671445862500.0,-243.58121666025144,0.20424764419126973,-0.0008385196814094067,,-114.54085164093375,-0.0690374164241307,0.758437087089316,,
2024-12-31,004020,5671445862500.0,337.7675428038001,0.1539889552401352,0.0004559021685798365,0.035629453681710214,62.32096732937826,3.129606448189159,0.7970709375518644,,
2025-03-31,004020,5671445862500.0,-65.00473875299245,0.1831498760411604,-0.0028174849950109095,,-384.5873467009225,-0.7604653732588479,0.7997493401591801,,
2025-06-30,004020,5671445862500.0,111.18169921288123,0.21427998883389723,0.001927295502325542,,264.4320082184334,0.06867840688136904,0.7343019427428723,,
2025-09-30,004020,5671445862500.0,269.52171800860486,0.24595223045568618,0.0009125506926600765,,125.96387501105235,-0.035516601486431675,0.7111099483921093,,
2025-12-31,004020,5671445862500.0,3161.5861243060863,0.22134285168225165,7.001006551128908e-05,0.01610305958132045,9.821019823337863,2.964369538800589,0.7359878676627817,,
2026-03-31,004020,5671445862500.0,,,,,,,,,
2021-06-30,005380,108316858214000.0,50.233120375090024,0.5985816260274175,0.011916074923433316,,4767.770710074484,,1.781464710382035,,
2021-09-30,005380,108316858214000.0,,0.4864840035910959,,,,-0.0481053493717253,1.8077503050487123,,
2021-12-31,005380,108316858214000.0,64.82332989734896,0.5065029985408247,0.007813591176863298,0.023923444976076555,3224.147854344449,3.0741930120046197,1.8317397658696934,,
2022-03-31,005380,108316858214000.0,37.83882214594433,0.43276718806132286,0.011437121017988877,,4770.233050696228,-0.7423823932371553,1.8381934364672505,,
2022-06-30,005380,108316858214000.0,68.33543300554237,0.40629685488970557,0.005945624941847557,,2641.3822531183855,0.18817153338732048,1.8264708279014623,,
2022-09-30,005380,108316858214000.0,42.733395154100386,0.38037778860225824,0.008901183424124914,,4130.2592355118395,0.04737641464297564,1.882228582735639,,
2022-12-31,005380,108316858214000.0,8.166655758373174,0.33260468390691456,0.0407271585515159,0.046357615894039736,18489.82061539468,2.780025572966364,1.8135553667083826,,
2023-03-31,005380,108316858214000.0,23.45016740531291,0.39331385036130456,0.01677232590980117,,7867.747671524057,-0.7349375824117074,1.8147880251362412,,
2023-06-30,005380,108316858214000.0,13.230091504368108,0.4243459121230389,0.03207429910692113,,15608.35765435341,0.11834718580656033,1.784781109468713,,
2023-09-30,005380,108316858214000.0,21.56236753313102,0.37764722508160364,0.01751418180315037,,8862.663142457382,-0.029515763368232598,1.7578759689829135,,
2023-12-31,005380,108316858214000.0,3.319993278587916,0.4001982216266759,0.12054187705973042,0.05601965601965602,61295.30481656701,2.967146694837845,1.774431869971979,,
2024-03-31,005380,108316858214000.0,13.818221307853344,0.444685515126209,0.03218109662735535,,16861.79391754122,-0.7500452206329482,1.8209334692437744,,
2024-06-30,005380,108316858214000.0,14.150727426930288,0.5378766102942745,0.038010527237676846,,20846.984829810564,0.10728476987331001,1.795102795395203,,
2024-09-30,005380,108316858214000.0,15.238612224074998,0.4380857435687134,0.028748401568785616,,16011.956759061837,-0.04647316746089972,1.7448260454698317,,
2024-12-31,005380,108316858214000.0,3.208321090939812,0.35290345964386194,0.10999630325045992,0.05660377358490566,66078.17421974399,3.0819464637014082,1.8251572906110818,,
2025-03-31,005380,108316858214000.0,11.673732932435028,0.3247853658426729,0.027821894480750797,,16892.625618673115,-0.7465761068181752,1.8267164777444438,,
2025-06-30,005380,108316858214000.0,12.535097890655509,0.3352388047720778,0.026744011709871604,,16234.416497991799,0.08734770483024352,1.795051304246043,,
2025-09-30,005380,108316858214000.0,16.892994294315052,0.34341868031590983,0.02032905915510073,,12727.169396626938,-0.03241533891429307,1.827611786956804,,
2025-12-31,005380,108316858214000.0,5.727480356631279,0.4650596561972333,0.08119794870335734,0.03372681281618887,51767.96453901622,2.9864875763268297,1.8895412711418804,,
2026-03-31,005380,108316858214000.0,,,,,,,,,
2021-06-30,005490,33241820576500.0,15.295690523107071,0.5435412732732328,0.035535582551968446,,22751.506345808928,,0.6413162932316829,,
2021-09-30,005490,33241820576500.0,9.975643298260692,0.4897523336071828,0.049094812130318834,,33080.573365883814,0.12816293054072403,0.6840965015506727,,
2021-12-31,005490,33241820576500.0,3.0300317121308793,0.39784321364642283,0.1313000164498735,0.061930783242258654,90593.11125392711,2.6988312194035684,0.6690394792486553,,
2022-03-31,005490,33241820576500.0,12.204859499190704,0.40714743789474955,0.03335945308684195,,24006.831051142264,,0.7253967401834882,,
2022-06-30,005490,33241820576500.0,10.177541603954996,0.3116421477779387,0.030620572227072446,,22647.90545394849,,0.7339792652284691,,
2022-09-30,005490,33241820576500.0,28.328006210057588,0.27843771395331895,0.00982906145560157,,7448.459253905645,,0.7481417809677549,,
2022-12-31,005490,33241820576500.0,6.168442093645074,0.37699307404164,0.06111641615798425,0.0433996383363472,44824.932422541366,,0.6891721848195987,,
2023-03-31,005490,33241820576500.0,34.7856431907134,0.4912395679198766,0.01412190555818215,,10579.077062983377,,0.7293673123326779,,
2023-06-30,005490,33241820576500.0,39.71725739015336,0.5146837616784664,0.012958693411848372,,9769.053189865834,,0.7214267793454254,,
2023-09-30,005490,33241820576500.0,77.19413422070762,0.7044003048999506,0.009125049616930513,,6930.5784098875765,,0.7068388157176247,,
2023-12-31,005490,33241820576500.0,21.494558814853075,0.6649870871088223,0.03093746156116988,0.02002002002002002,23238.43928607819,,0.691900774087388,,
2024-03-31,005490,33241820576500.0,55.14811283383335,0.5549937333882221,0.010063694020871981,,7652.120413830427,-0.765945725868072,0.7098028051996035,,
2024-06-30,005490,33241820576500.0,52.78712777575474,0.47104088288278506,0.008923404298180726,,6876.676479577788,0.025356309126098275,0.720036524798343,,
2024-09-30,005490,33241820576500.0,61.5533367193098,0.4996516655526482,0.008117377419052302,,6254.73809414498,-0.010173738864926004,0.6714696354957573,,
2024-12-31,005490,33241820576500.0,21.249624938170758,0.32767462789992685,0.015420254656416266,0.03944773175542406,11929.62232216331,2.9673970830234686,0.6827270933992602,,
2025-03-31,005490,33241820576500.0,64.26285257462398,0.35868595349301835,0.005581544222247237,,4333.763423847352,-0.7601152647193667,0.6558733123333075,,
2025-06-30,005490,33241820576500.0,247.25630778113538,0.34216028992081793,0.001383828356054273,,1055.5847991996636,0.006813840358231909,0.6694996779666101,,
2025-09-30,005490,33241820576500.0,56.66103065153543,0.3532699139347622,0.006234795058836246,,4871.07270775564,-0.0167779091775712,0.6533406254434841,,
2025-12-31,005490,33241820576500.0,48.02983675126517,0.3883827058489288,0.008086279948446802,0.03278688524590164,6350.219376749514,3.0029384579546696,0.6863791559793884,,
2026-03-31,005490,33241820576500.0,,,,,,,,,
2021-06-30,005930,1297873850976000.0,49.98252662184774,1.7056838925167677,0.03412560364187753,,1614.5642378295743,,0.36289265691387645,,
2021-09-30,005930,1297873850976000.0,35.968460846478976,1.4899685911796245,0.04142430774391839,,2060.138194855613,0.16188700187061467,0.3829770081771936,,
2021-12-31,005930,1297873850976000.0,11.707953937206211,1.532419455848811,0.1308870417553489,0.018441890166028096,6687.761193796104,2.779506241397327,0.39921697128885214,,
2022-03-31,005930,1297873850976000.0,36.674019871762674,1.3172584660210909,0.03591802781988783,,1897.8012294089644,-0.7218162982960818,0.39340187910708585,,
2022-06-30,005930,1297873850976000.0,30.64586300031027,1.0372843703388677,0.03384745178585331,,1859.9574108721595,-0.007429671771042517,0.36636640602095233,,
2022-09-30,005930,1297873850976000.0,33.7473165142579,0.9186834094260067,0.02722241364103342,,1573.4584400974752,-0.0054651203019568766,0.36349381238366624,,
2022-12-31,005930,1297873850976000.0,5.929271922580052,0.9302002099858815,0.15688270366610474,0.026112115732368896,9326.608852160192,2.936243124662029,0.26405921794911996,,
2023-03-31,005930,1297873850976000.0,242.5397625887516,1.0614333797925015,0.004376327281198255,,263.8742584592938,-0.7890841936455568,0.26206924415908445,,
2023-06-30,005930,1297873850976000.0,249.96617265147046,1.2001774353422747,0.004801359410401864,,288.83908264126984,-0.05866838550520006,0.24799713281926278,,
2023-09-30,005930,1297873850976000.0,69.84035015344185,1.1216466088230048,0.01606015156508674,,979.3765330460494,0.12330727901375362,0.2489025423907787,,
2023-12-31,005930,1297873850976000.0,30.246336213406533,1.2880300910550282,0.04258466486542974,0.018394904458598725,2595.355663778057,2.841507764182211,0.2535983733846436,,
2024-03-31,005930,1297873850976000.0,72.79370986085108,1.3220729691912194,0.01816191222728488,,1131.965937132643,-0.7222644146267564,0.2661451913819149,,
2024-06-30,005930,1297873850976000.0,49.41699959304063,1.2680467321657858,0.025660131991185563,,1649.2300356389424,0.02993371354846913,0.2665551961052534,,
2024-09-30,005930,1297873850976000.0,36.33189860344627,0.9500458864518008,0.02614908449517923,,1692.7273928416832,0.0679160837249921,0.27188977791817515,,
2024-12-31,005930,1297873850976000.0,9.214644741527884,0.7893168065961157,0.08565895145570622,0.027180451127819548,5773.4184542397115,2.8037386845055705,0.27931897811908624,,
2025-03-31,005930,1297873850976000.0,41.94471161730865,0.8482394069016592,0.02022279744442515,,1378.0044675798558,-0.736961925494005,0.26994251645408934,,
2025-06-30,005930,1297873850976000.0,69.74401483986301,0.8930797924698235,0.01280511015203807,,857.421244493952,-0.05779829324562165,0.2635716777317797,,
2025-09-30,005930,1297873850976000.0,40.95055365463,1.2107600958061635,0.029566391361091432,,2048.8123483652585,0.15416384317331913,0.2664031293681372,,
2025-12-31,005930,1297873850976000.0,15.826635126355896,1.6397851470382443,0.10360920902937422,0.013911592994161802,7575.83649605544,2.876355635680972,0.2993712690499687,,
2026-03-31,005930,1297873850976000.0,,,,,,,,,
2021-06-30,010120,37950000000000.0,57.9568478600317,1.5151482014006947,0.02614269507996438,,192.9021403475942,,0.9252856042803012,,
2021-09-30,010120,37950000000000.0,287.6377910917218,1.786695873327492,0.006211617279308585,,46.37777236909091,0.061173058971155755,0.9043019960202114,,
2021-12-31,010120,37950000000000.0,25.563778646839165,1.4801318546574942,0.05789957248125777,0.08960573476702509,436.55518044394734,2.9087522169841664,0.8981233819245243,,
2022-03-31,010120,37950000000000.0,52.712251373363536,1.1913296793130945,0.022600622213512493,,171.307424075668,-0.7265399487959345,1.0003772854260842,,
2022-06-30,010120,37950000000000.0,82.0181587010877,1.4937781828901642,0.018212773933808806,,140.4567010823083,0.20441348369480872,1.0232168728046254,,
2022-09-30,010120,37950000000000.0,132.44845451160487,1.193748118193542,0.009012925991438794,,70.51799912985507,-0.045371149450834494,1.0566528619082378,,
2022-12-31,010120,37950000000000.0,24.167359382882083,1.4227829583398235,0.05887209006986469,0.0975177304964539,466.74524184837946,3.0253818045329486,1.1447261784558107,,
2023-03-31,010120,37950000000000.0,43.73327592444577,1.3974608139819262,0.03195417641240047,,258.38448552361,-0.7110553490431751,1.2504480029418443,,
2023-06-30,010120,37950000000000.0,42.44545471404304,1.8860262142567956,0.044434114959140854,,373.65602764417395,0.2315784991154441,1.2180861305911288,,
2023-09-30,010120,37950000000000.0,89.9177764191324,2.166053620539253,0.02408927029559383,,207.74535074051647,-0.14911197808870152,1.1895459254050929,,
2023-12-31,010120,37950000000000.0,13.77603529709543,1.6594176818831985,0.12045684016453367,0.1912568306010929,1062.7150471287432,3.137144195259492,1.1651974127209528,,
2024-03-31,010120,37950000000000.0,47.951533005414646,2.2377512271527844,0.046666938195700634,,407.9118804771331,-0.7544867904064562,1.280200426973219,,
2024-06-30,010120,37950000000000.0,133.30821636904065,4.723097281271205,0.03542990379674821,,330.8123175087484,0.09030807591372375,1.1443430933787893,,
2024-09-30,010120,37950000000000.0,181.71351544267722,3.4594958463515497,0.01903818677396548,,179.73346627759685,-0.09821477250062045,1.1647522432678634,,
2024-12-31,010120,37950000000000.0,25.94396350766162,3.325030486737592,0.12816200908375713,0.09017412935323384,1239.5947130631253,3.4572767523334,1.373004735410499,,
2025-03-31,010120,37950000000000.0,101.72609838659545,3.6378234723223524,0.035760965278520025,,344.6509849100817,-0.773259829299338,1.4727249978966555,,
2025-06-30,010120,37950000000000.0,173.74926837005177,6.00715014591013,0.034573671603129186,,344.1741111256812,0.15595408730071558,1.3594482831929648,,
2025-09-30,010120,37950000000000.0,168.74835064098173,5.4498867841941445,0.03229594104767861,,337.1884808584401,0.019490122972569152,1.2593920371609906,,
2025-12-31,010120,37950000000000.0,63.246955000555865,8.396012911315752,0.1327496780080869,0.03260869565217391,1454.6154830567168,3.0827265687753496,1.3148008102054662,,
2026-03-31,010120,37950000000000.0,,,,,,,,,
2021-06-30,010130,34419525881000.0,44.93095129152389,1.2060414935899397,0.026842109034478787,,9603.624842045163,,0.21371281684310273,,
2021-09-30,010130,34419525881000.0,50.90872087616463,1.3552458859078804,0.02662109482586517,,9880.428958793653,0.016518367281218783,0.2305420917396355,,
2021-12-31,010130,34419525881000.0,12.770575481475996,1.3392780912516584,0.10487218005126793,0.029354207436399216,40013.858478125505,3.131708517603869,0.2883044446794322,,
2022-03-31,010130,34419525881000.0,80.17965596283543,1.5648790623766546,0.01951715860569421,,7296.115117669711,-0.7332391459261708,0.3338403693265238,,
2022-06-30,010130,34419525881000.0,30.57427604680164,1.2438140776863005,0.0406817180489353,,15944.776558364238,0.07133413918399849,0.3306727627725739,,
2022-09-30,010130,34419525881000.0,171.55269196160572,1.3785496211094077,0.008035721301405946,,3468.3221417077134,-0.037458424519632195,0.35254953706584524,,
2022-12-31,010130,34419525881000.0,14.321864057137802,1.2384061727396605,0.08646962209660533,0.03546099290780142,39380.3486578209,3.0880033949236845,0.31047112353794626,,
2023-03-31,010130,34419525881000.0,81.02250011567736,1.236895038415227,0.015266068519846814,,6825.2645772528795,-0.7747375389924789,0.2933328382441245,,
2023-06-30,010130,34419525881000.0,79.5390703035876,1.0746505483413828,0.013510976985770862,,6129.063341315059,-0.022891578704314,0.23316079473855922,,
2023-09-30,010130,34419525881000.0,131.88478021124666,1.0726988113415215,0.008133605785469138,,3836.68228577637,-0.07135482938179753,0.2501187373090928,,
2023-12-31,010130,34419525881000.0,18.92608916143927,1.0469580589734406,0.05531824615444339,0.030120481927710843,26312.88459818968,3.2317958148770636,0.24933289021741872,,
2024-03-31,010130,34419525881000.0,81.51949946645308,0.9494779068858809,0.011647248978468154,,5544.685663655321,-0.7552311337252602,0.24010459333682493,,
2024-06-30,010130,34419525881000.0,59.48542830340478,1.069717689441205,0.017982852606946386,,8657.582448145924,0.28745124820662166,0.36497462537794095,,
2024-09-30,010130,34419525881000.0,91.24923849662936,1.4787903095485695,0.016206056444001932,,7539.788948763818,0.0485536321234017,0.4464588338972568,,
2024-12-31,010130,34419525881000.0,104.69292381652508,2.6848061876724785,0.025644581217137617,0.01739562624254473,9609.054397630736,2.7587243663256658,0.9475298318752788,,
2025-03-31,010130,34419525881000.0,97.06419021691947,2.0603935599018848,0.021227123569436974,,8015.314383824995,-0.6820035935354997,0.8791720886594043,,
2025-06-30,010130,34419525881000.0,50.34800517293232,2.113614606976298,0.041980106256773855,,16266.78151769763,-0.0019318655438993798,0.8890473642426494,,
2025-09-30,010130,34419525881000.0,263.9161383856404,2.3233798580691105,0.008803477772451086,,3489.7449077335823,0.08742061215091979,0.9629821478507306,,
2025-12-31,010130,34419525881000.0,34.63313086366878,2.3851597300568934,0.06886930723779867,0.015197568389057751,37998.29721373889,2.9876583305503095,0.8236160947061363,,
2026-03-31,010130,34419525881000.0,,,,,,,,,
2021-06-30,012330,39287208439000.0,37.52931704243651,0.734485361176865,0.01957097594785274,,7780.583901109076,,0.4475090555195149,,
2021-09-30,012330,39287208439000.0,40.657039557345044,0.6252583165995895,0.015378845174344014,,6222.784608878227,-0.02870060878488233,0.4319036317540428,,
2021-12-31,012330,39287208439000.0,9.271097282756791,0.6194652446603954,0.06681682068125115,0.015717092337917484,27450.9038399739,3.1744387575839172,0.4560581165950939,,
2022-03-31,012330,39287208439000.0,35.51664756303306,0.5186937669812584,0.014604243434313675,,6053.4992673063925,-0.728834106146575,0.47371565563963475,,
2022-06-30,012330,39287208439000.0,22.249716821132157,0.4637091163656015,0.020841124410409733,,8943.934055421118,0.0884173534096024,0.47080897995617826,,
2022-09-30,012330,39287208439000.0,29.356049396896736,0.42955068363336674,0.014632441778040305,,6506.325064986123,0.08023040526640608,0.47279775801011376,,
2022-12-31,012330,39287208439000.0,6.937553962430567,0.4563996356008663,0.06578682314724181,0.0199501246882793,28900.67610079605,2.9040403197104108,0.4654897720121694,,
2023-03-31,012330,39287208439000.0,22.082828669730333,0.4825723044601751,0.02185283016399312,,9781.355605773384,-0.7174336067497634,0.48797766081644234,,
2023-06-30,012330,39287208439000.0,21.469070405049948,0.5071371314351762,0.023621755477400065,,10829.532700461565,0.06940559109193212,0.48165024248182164,,
2023-09-30,012330,39287208439000.0,20.73699188568061,0.5117595756771176,0.024678583012346152,,11597.631967347734,-0.09274499163019008,0.4542263618427049,,
2023-12-31,012330,39287208439000.0,5.958166471970401,0.5016970827589909,0.08420326708210903,0.0189873417721519,39777.33772880345,3.1639736465516686,0.44103835025293997,,
